0.000354609929078014	2820
0.000354609929078014	2820
0.00106382978723404	2820
0.000354609929078014	2820
0.00152998776009792	3268
0.00051948051948052	3850
0.000514668039114771	3886
0.000257334019557386	3886
0.000514668039114771	3886
0.000340020401224073	2941
0.000680040802448147	2941
0.000340020401224073	2941
0.000680272108843537	2940
0.00068073519400953	2938
0.000340367597004765	2938
0.00136332651670075	2934
0.000340831629175188	2934
0.000340831629175188	2934
0.00068259385665529	2930
0.000683060109289618	2928
0.000341646737273659	2927
0.000842815002107038	2373
0.00112422709387296	1779
0.00169014084507042	1775
0.000517063081695967	1934
0.0010443864229765	1915
0.000522466039707419	1914
0.000522466039707419	1914
0.00156739811912226	1914
0.000522466039707419	1914
0.00149253731343284	1340
0.00372856077554064	1341
0.000537923614846692	1859
0.0016120365394949	1861
0.00107411385606874	1862
0.000706214689265537	1416
0.00122549019607843	816
0.00128865979381443	776
0.00128865979381443	776
0.00128865979381443	776
0.00127877237851662	782
0.00127877237851662	782
0.00100401606425703	996
0.00239808153477218	834
0.002710027100271	1107
0.000902527075812274	2216
0.000449438202247191	2225
0.000645994832041344	1548
0.000645994832041344	1548
0.000644329896907217	1552
0.000644329896907217	1552
0.000644329896907217	1552
0.00193298969072165	1552
0.000644329896907217	1552
0.000644329896907217	1552
0.00128865979381443	1552
0.00113036925395629	2654
0.000376789751318764	2654
0.000376647834274953	2655
0.000753295668549906	2655
0.000419463087248322	2384
0.000521648408972353	1917
0.000574052812858783	1742
0.000627746390458255	1593
0.000626959247648903	1595
0.000511247443762781	1956
0.000956022944550669	2092
0.000769822940723634	1299
0.000769822940723634	1299
0.000769230769230769	1300
0.0025	800
0.00125	800
0.00125	800
0.00152322924600152	1313
0.00203873598369011	981
0.00203458799593082	983
0.00203458799593082	983
0.00203458799593082	983
0.000936329588014981	1068
0.00186567164179104	1072
0.000932835820895522	1072
0.00183150183150183	546
0.00164473684210526	608
0.00164473684210526	608
0.000554631170271769	1803
0.000554631170271769	1803
0.00166389351081531	1803
0.000514668039114771	1943
0.00102933607822954	1943
0.00205867215645908	1943
0.00163934426229508	1220
0.00165700082850041	1207
0.000828500414250207	1207
0.00165700082850041	1207
0.00248550124275062	1207
0.00166112956810631	1204
0.000953288846520496	1049
0.000334336342360415	2991
0.00153798831128883	3251
0.000615195324515534	3251
0.000307597662257767	3251
0.000615195324515534	3251
0.0011611030478955	3445
0.000347101700798334	2881
0.000417014178482068	2398
0.000417014178482068	2398
0.000417362270450751	2396
0.00125523012552301	2390
0.00125680770842061	2387
0.000337268128161889	2965
0.000271149674620391	3688
0.000240211386019697	4163
0.000479961603071754	4167
0.000239923224568138	4168
0.000239865675221876	4169
0.000480076812289966	4166
0.000480076812289966	4166
0.000298864315600717	3346
0.000298775022408127	3347
0.000375657400450789	2662
0.000375657400450789	2662
0.000375657400450789	2662
0.000817216017433942	3671
0.000544810678289294	3671
0.000272405339144647	3671
0.000544810678289294	3671
0.000544810678289294	3671
0.000544810678289294	3671
0.00217924271315718	3671
0.000544810678289294	3671
0.000972289742343218	2057
0.000490677134445535	2038
0.000381679389312977	2620
0.000326370757180157	3064
0.000325309043591412	3074
0.00097624471200781	3073
0.000651253663301856	3071
0.000976880494952784	3071
0.000976880494952784	3071
0.000883652430044183	3395
0.000589275191514437	3394
0.000294637595757219	3394
0.000294637595757219	3394
0.000689179875947622	4353
0.000459453250631748	4353
0.000229042601923958	4366
0.000229042601923958	4366
0.000601322910402886	1663
0.000600961538461539	1664
0.00113442994895065	1763
0.000567214974475326	1763
0.00183823529411765	1088
0.000641025641025641	1560
0.000700770847932726	1427
0.000701262272089762	1426
0.000701262272089762	1426
0.000701262272089762	1426
0.00138376383763838	2168
0.000458715596330275	2180
0.000917010545621275	2181
0.000458505272810637	2181
0.00137551581843191	2181
0.000593824228028504	1684
0.000593824228028504	1684
0.000660938532716457	1513
0.000749625187406297	1334
0.000749625187406297	1334
0.000707213578500707	1414
0.000707213578500707	1414
0.00141442715700141	1414
0.00103573278094252	1931
0.000517866390471258	1931
0.00102827763496144	1945
0.00102827763496144	1945
0.00154241645244216	1945
0.000678886625933469	1473
0.000678886625933469	1473
0.000678886625933469	1473
0.000679347826086957	1472
0.000679809653297077	1471
0.00203942895989123	1471
0.00271923861318831	1471
0.00279329608938548	716
0.0013986013986014	715
0.00121359223300971	824
0.00121359223300971	824
0.00200400801603206	499
0.00200400801603206	499
0.00200400801603206	499
0.00191938579654511	521
0.00034952813701503	2861
0.000629524708844822	3177
0.000629128656810318	3179
0.000629128656810318	3179
0.000689893066574681	2899
0.000345542501727713	2894
0.000345542501727713	2894
0.000842105263157895	2375
0.000421052631578947	2375
0.000421052631578947	2375
0.000827129859387924	2418
0.000413564929693962	2418
0.000413564929693962	2418
0.000413564929693962	2418
0.000413564929693962	2418
0.000413564929693962	2418
0.000413564929693962	2418
0.00119808306709265	2504
0.000994365263506795	3017
0.00036697247706422	2725
0.00073394495412844	2725
0.00036697247706422	2725
0.000821692686935086	2434
0.000826787928896238	2419
0.000542005420054201	1845
0.000617283950617284	1620
0.00125	1600
0.000625	1600
0.0018796992481203	532
0.0018796992481203	532
0.00189393939393939	1056
0.00113250283125708	1766
0.000382409177820268	2615
0.000381533765738268	2621
0.000381533765738268	2621
0.000392772977219167	2546
0.000304878048780488	3280
0.000873108265424913	3436
0.000581902822228688	3437
0.000577700751010976	1731
0.000427533133817871	2339
0.000347222222222222	2880
0.00138169257340242	2895
0.00123992560446373	1613
0.000623441396508728	1604
0.000624219725343321	1602
